molecule_chembl_id,smiles,activity_type,activity_value,activity_units,pchembl_value,target_chembl_id,document_chembl_id,canonical_smiles
CHEMBL343887,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,IC50,2200.0,nM,5.66,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1
CHEMBL357161,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCC1CCCC(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)C1,IC50,1800.0,nM,5.75,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCC1CCCC(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)C1
CHEMBL145209,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,IC50,5800.0,nM,5.24,CHEMBL203,CHEMBL1129590,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCN1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1
CHEMBL76432,c1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,IC50,68.0,nM,7.17,CHEMBL203,CHEMBL1146693,c1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1
CHEMBL312818,c1ccc(CCCN(c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)n2ccnc2)cc1,IC50,5.0,nM,8.3,CHEMBL203,CHEMBL1146693,c1ccc(CCCN(c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)n2ccnc2)cc1
CHEMBL311111,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CN6CCOCC6)cc5)sc34)ccc2[nH]1,IC50,1250.0,nM,5.9,CHEMBL203,CHEMBL1146693,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CN6CCOCC6)cc5)sc34)ccc2[nH]1
CHEMBL80540,c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CNCCN4CCNCC4)cc3)cc2n1,IC50,3.0,nM,8.52,CHEMBL203,CHEMBL1146693,c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CNCCN4CCNCC4)cc3)cc2n1
CHEMBL312753,OCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,IC50,1.0,nM,9.0,CHEMBL203,CHEMBL1146693,OCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1
CHEMBL80809,CC(=O)NCCNCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,IC50,5.0,nM,8.3,CHEMBL203,CHEMBL1146693,CC(=O)NCCNCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1
CHEMBL310740,OCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,IC50,2.0,nM,8.7,CHEMBL203,CHEMBL1146693,OCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1
CHEMBL308498,CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,IC50,1.0,nM,9.0,CHEMBL203,CHEMBL1146693,CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1
CHEMBL78018,NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,IC50,4.0,nM,8.4,CHEMBL203,CHEMBL1146693,NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1
CHEMBL327725,CC(O)C(/N=C1/C=C(O)/C(=N\C(C(=O)O)C(C)O)C=C1O)C(=O)O,IC50,44000.0,nM,4.36,CHEMBL203,CHEMBL1145828,CC(O)C(/N=C1C=C(O)/C(=N\C(C(=O)O)C(C)O)C=C/1O)C(=O)O
CHEMBL421326,OCCOCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,IC50,4.0,nM,8.4,CHEMBL203,CHEMBL1146693,OCCOCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1
CHEMBL79060,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCN6CCNCC6)cc5)sc34)ccc2[nH]1,IC50,250.0,nM,6.6,CHEMBL203,CHEMBL1146693,Cc1cc2cc(Nc3ccnc4cc(-c5ccc(CNCCN6CCNCC6)cc5)sc34)ccc2[nH]1
CHEMBL79206,CN(CCO)Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,IC50,3.0,nM,8.52,CHEMBL203,CHEMBL1146693,CN(CCO)Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1
CHEMBL76751,c1csc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)c1,IC50,1.0,nM,9.0,CHEMBL203,CHEMBL1146693,c1csc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)c1
CHEMBL311109,NC(=O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,IC50,7.0,nM,8.15,CHEMBL203,CHEMBL1146693,NC(=O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1
CHEMBL47660,N#C/C(=C\c1cc(O)ccc1O)C(N)=O,IC50,10000.0,nM,5.0,CHEMBL203,CHEMBL1153680,N#C/C(=C\c1cc(O)ccc1O)C(N)=O
CHEMBL312482,c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CN4CCOCC4)cc3)cc2n1,IC50,30.0,nM,7.52,CHEMBL203,CHEMBL1146693,c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CN4CCOCC4)cc3)cc2n1
CHEMBL79215,c1ccc(NCCN(c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)n2cccc2)cc1,IC50,1.0,nM,9.0,CHEMBL203,CHEMBL1146693,c1ccc(NCCN(c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)n2cccc2)cc1
CHEMBL431977,NC(=O)C1CCN(Cc2ccc(-c3cc4nccc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,IC50,1.0,nM,9.0,CHEMBL203,CHEMBL1146693,NC(=O)C1CCN(Cc2ccc(-c3cc4nccc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1
CHEMBL81712,O=C(c1ccccc1)c1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2s1,IC50,9.0,nM,8.05,CHEMBL203,CHEMBL1146693,O=C(c1ccccc1)c1cc2ncnc(Nc3ccc4[nH]ccc4c3)c2s1
CHEMBL310853,c1csc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)c1,IC50,1.0,nM,9.0,CHEMBL203,CHEMBL1146693,c1csc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)c1
